waveform;[0];;[1];
t0;31/12/1903  21:00:00,000022;;31/12/1903  21:00:00,000009;
delta t;3,125000E-9;;3,125000E-9;

time[0];Y[0];time[1];Y[1]
31/12/1903  21:00:00,000022;4,247073E-4;31/12/1903  21:00:00,000009;-9,882826E-4
31/12/1903  21:00:00,000022;8,291133E-4;31/12/1903  21:00:00,000009;-5,837986E-4
31/12/1903  21:00:00,000022;8,315092E-4;31/12/1903  21:00:00,000009;1,428725E-3
31/12/1903  21:00:00,000022;4,318951E-4;31/12/1903  21:00:00,000009;-5,788508E-4
31/12/1903  21:00:00,000022;3,228105E-5;31/12/1903  21:00:00,000009;-1,743669E-4
31/12/1903  21:00:00,000022;-7,693431E-4;31/12/1903  21:00:00,000009;1,034137E-3
31/12/1903  21:00:00,000022;4,390828E-4;31/12/1903  21:00:00,000009;1,036611E-3
31/12/1903  21:00:00,000022;1,245499E-3;31/12/1903  21:00:00,000009;1,843105E-3
31/12/1903  21:00:00,000022;-7,621556E-4;31/12/1903  21:00:00,000009;-9,684915E-4
31/12/1903  21:00:00,000022;4,426018E-5;31/12/1903  21:00:00,000009;-9,660177E-4
31/12/1903  21:00:00,000022;4,486659E-4;31/12/1903  21:00:00,000009;1,046506E-3
31/12/1903  21:00:00,000022;4,905165E-5;31/12/1903  21:00:00,000009;-9,610702E-4
31/12/1903  21:00:00,000022;-3,505627E-4;31/12/1903  21:00:00,000009;-5,565864E-4
31/12/1903  21:00:00,000022;-7,501770E-4;31/12/1903  21:00:00,000009;1,053927E-3
31/12/1903  21:00:00,000022;5,623866E-5;31/12/1903  21:00:00,000009;2,523810E-4
31/12/1903  21:00:00,000022;5,863427E-5;31/12/1903  21:00:00,000009;-1,471553E-4
31/12/1903  21:00:00,000022;-1,145000E-3;31/12/1903  21:00:00,000009;6,593383E-4
31/12/1903  21:00:00,000022;-7,405946E-4;31/12/1903  21:00:00,000009;-1,422080E-4
31/12/1903  21:00:00,000022;6,582097E-5;31/12/1903  21:00:00,000009;-1,345764E-3
31/12/1903  21:00:00,000022;1,274246E-3;31/12/1903  21:00:00,000009;1,068769E-3
31/12/1903  21:00:00,000022;4,726220E-4;31/12/1903  21:00:00,000009;1,071243E-3
31/12/1903  21:00:00,000022;7,300743E-5;31/12/1903  21:00:00,000009;-1,323137E-4
31/12/1903  21:00:00,000022;4,774129E-4;31/12/1903  21:00:00,000009;-1,298401E-4
31/12/1903  21:00:00,000022;8,818183E-4;31/12/1903  21:00:00,000009;-1,333397E-3
31/12/1903  21:00:00,000022;-1,527846E-3;31/12/1903  21:00:00,000009;-5,269031E-4
31/12/1903  21:00:00,000022;-1,123441E-3;31/12/1903  21:00:00,000009;-5,244296E-4
31/12/1903  21:00:00,000022;-7,190357E-4;31/12/1903  21:00:00,000009;6,840738E-4
31/12/1903  21:00:00,000022;8,737964E-5;31/12/1903  21:00:00,000009;6,865472E-4
31/12/1903  21:00:00,000022;-3,122351E-4;31/12/1903  21:00:00,000009;1,493041E-3
31/12/1903  21:00:00,000022;-1,515870E-3;31/12/1903  21:00:00,000009;6,914941E-4
31/12/1903  21:00:00,000022;8,985854E-4;31/12/1903  21:00:00,000009;-9,140726E-4
31/12/1903  21:00:00,000022;9,696059E-5;31/12/1903  21:00:00,000009;-5,095892E-4
31/12/1903  21:00:00,000022;-7,046642E-4;31/12/1903  21:00:00,000009;-9,091259E-4
31/12/1903  21:00:00,000022;9,057709E-4;31/12/1903  21:00:00,000009;-5,046426E-4
31/12/1903  21:00:00,000022;5,061560E-4;31/12/1903  21:00:00,000009;7,038607E-4
31/12/1903  21:00:00,000022;-6,974789E-4;31/12/1903  21:00:00,000009;-9,017060E-4
31/12/1903  21:00:00,000022;5,109462E-4;31/12/1903  21:00:00,000009;-9,521273E-5
31/12/1903  21:00:00,000022;9,153512E-4;31/12/1903  21:00:00,000009;-8,967595E-4
31/12/1903  21:00:00,000022;-1,092304E-3;31/12/1903  21:00:00,000009;1,115764E-3
31/12/1903  21:00:00,000022;5,181312E-4;31/12/1903  21:00:00,000009;-4,898031E-4
31/12/1903  21:00:00,000022;5,205262E-4;31/12/1903  21:00:00,000009;-8,893399E-4
31/12/1903  21:00:00,000022;-2,810989E-4;31/12/1903  21:00:00,000009;3,191632E-4
31/12/1903  21:00:00,000022;5,253161E-4;31/12/1903  21:00:00,000009;7,236464E-4
31/12/1903  21:00:00,000022;9,297209E-4;31/12/1903  21:00:00,000009;-7,790051E-5
31/12/1903  21:00:00,000022;9,321158E-4;31/12/1903  21:00:00,000009;-7,542741E-5
31/12/1903  21:00:00,000022;5,325006E-4;31/12/1903  21:00:00,000009;7,310657E-4
31/12/1903  21:00:00,000022;1,328854E-4;31/12/1903  21:00:00,000009;3,315287E-4
31/12/1903  21:00:00,000022;-2,667298E-4;31/12/1903  21:00:00,000009;1,138022E-3
31/12/1903  21:00:00,000022;1,376750E-4;31/12/1903  21:00:00,000009;3,364748E-4
31/12/1903  21:00:00,000022;-2,619403E-4;31/12/1903  21:00:00,000009;3,389478E-4
31/12/1903  21:00:00,000022;-6,615556E-4;31/12/1903  21:00:00,000009;3,414207E-4
31/12/1903  21:00:00,000022;5,468691E-4;31/12/1903  21:00:00,000009;-5,811631E-5
31/12/1903  21:00:00,000022;-2,547563E-4;31/12/1903  21:00:00,000009;-5,564338E-5
31/12/1903  21:00:00,000022;1,496484E-4;31/12/1903  21:00:00,000009;-4,551805E-4
31/12/1903  21:00:00,000022;-1,455997E-3;31/12/1903  21:00:00,000009;-5,069757E-5
31/12/1903  21:00:00,000022;5,564475E-4;31/12/1903  21:00:00,000009;-8,522447E-4
31/12/1903  21:00:00,000022;5,588421E-4;31/12/1903  21:00:00,000009;-4,477618E-4
31/12/1903  21:00:00,000022;1,365257E-3;31/12/1903  21:00:00,000009;-4,327901E-5
31/12/1903  21:00:00,000022;1,616211E-4;31/12/1903  21:00:00,000009;7,632138E-4
31/12/1903  21:00:00,000022;1,640156E-4;31/12/1903  21:00:00,000009;-4,403434E-4
31/12/1903  21:00:00,000022;5,684200E-4;31/12/1903  21:00:00,000009;-3,586063E-5
31/12/1903  21:00:00,000022;-6,352156E-4;31/12/1903  21:00:00,000009;7,706321E-4
31/12/1903  21:00:00,000022;5,732088E-4;31/12/1903  21:00:00,000009;3,710949E-4
31/12/1903  21:00:00,000022;1,735932E-4;31/12/1903  21:00:00,000009;7,755776E-4
31/12/1903  21:00:00,000022;9,800075E-4;31/12/1903  21:00:00,000009;-2,596974E-5
31/12/1903  21:00:00,000022;1,783818E-4;31/12/1903  21:00:00,000009;-2,349706E-5
31/12/1903  21:00:00,000022;-6,232439E-4;31/12/1903  21:00:00,000009;1,587016E-3
31/12/1903  21:00:00,000022;-1,022860E-3;31/12/1903  21:00:00,000009;-1,855178E-5
31/12/1903  21:00:00,000022;9,895846E-4;31/12/1903  21:00:00,000009;-1,607917E-5
31/12/1903  21:00:00,000022;5,899688E-4;31/12/1903  21:00:00,000009;1,594433E-3
31/12/1903  21:00:00,000022;1,903530E-4;31/12/1903  21:00:00,000009;7,928860E-4
31/12/1903  21:00:00,000022;5,947571E-4;31/12/1903  21:00:00,000009;1,197369E-3
31/12/1903  21:00:00,000022;1,951413E-4;31/12/1903  21:00:00,000009;7,978311E-4
31/12/1903  21:00:00,000022;-2,044746E-4;31/12/1903  21:00:00,000009;-8,077364E-4
31/12/1903  21:00:00,000022;-2,212131E-3;31/12/1903  21:00:00,000009;4,007661E-4
31/12/1903  21:00:00,000022;-1,996865E-4;31/12/1903  21:00:00,000009;-1,606811E-3
31/12/1903  21:00:00,000022;-1,972925E-4;31/12/1903  21:00:00,000009;-8,003190E-4
31/12/1903  21:00:00,000022;6,091215E-4;31/12/1903  21:00:00,000009;2,016223E-3
31/12/1903  21:00:00,000022;2,095055E-4;31/12/1903  21:00:00,000009;8,126659E-4
31/12/1903  21:00:00,000022;-9,941306E-4;31/12/1903  21:00:00,000009;4,131282E-4
31/12/1903  21:00:00,000022;6,163034E-4;31/12/1903  21:00:00,000009;2,023641E-3
31/12/1903  21:00:00,000022;-1,853227E-4;31/12/1903  21:00:00,000009;1,624103E-3
31/12/1903  21:00:00,000022;-5,849389E-4;31/12/1903  21:00:00,000009;-3,834747E-4
31/12/1903  21:00:00,000022;1,025495E-3;31/12/1903  21:00:00,000009;1,227038E-3
31/12/1903  21:00:00,000022;6,258788E-4;31/12/1903  21:00:00,000009;-7,805401E-4
31/12/1903  21:00:00,000023;6,282726E-4;31/12/1903  21:00:00,000009;-3,760578E-4
31/12/1903  21:00:00,000023;-2,585414E-3;31/12/1903  21:00:00,000009;4,304344E-4
31/12/1903  21:00:00,000023;-5,729699E-4;31/12/1903  21:00:00,000009;-3,711134E-4
31/12/1903  21:00:00,000023;2,334438E-4;31/12/1903  21:00:00,000009;-3,686411E-4
31/12/1903  21:00:00,000023;-5,681825E-4;31/12/1903  21:00:00,000009;-7,681790E-4
31/12/1903  21:00:00,000023;2,382311E-4;31/12/1903  21:00:00,000009;-3,636968E-4
31/12/1903  21:00:00,000023;6,426348E-4;31/12/1903  21:00:00,000009;-7,632346E-4
31/12/1903  21:00:00,000023;2,430184E-4;31/12/1903  21:00:00,000009;1,249287E-3
31/12/1903  21:00:00,000023;-1,565981E-4;31/12/1903  21:00:00,000009;-3,562804E-4
31/12/1903  21:00:00,000023;-1,542045E-4;31/12/1903  21:00:00,000009;4,820170E-5
31/12/1903  21:00:00,000023;-1,518110E-4;31/12/1903  21:00:00,000009;4,526838E-4
31/12/1903  21:00:00,000023;-5,514275E-4;31/12/1903  21:00:00,000009;-1,152884E-3
31/12/1903  21:00:00,000023;1,461016E-3;31/12/1903  21:00:00,000009;5,561785E-5
31/12/1903  21:00:00,000023;1,061399E-3;31/12/1903  21:00:00,000009;5,808986E-5
31/12/1903  21:00:00,000023;-1,422371E-4;31/12/1903  21:00:00,000009;-7,434582E-4
31/12/1903  21:00:00,000023;6,641763E-4;31/12/1903  21:00:00,000010;-7,409862E-4
31/12/1903  21:00:00,000023;2,645596E-4;31/12/1903  21:00:00,000010;4,675158E-4
31/12/1903  21:00:00,000023;-1,350570E-4;31/12/1903  21:00:00,000010;6,797769E-5
31/12/1903  21:00:00,000023;2,693463E-4;31/12/1903  21:00:00,000010;7,044960E-5
31/12/1903  21:00:00,000023;-1,302704E-4;31/12/1903  21:00:00,000010;-7,310985E-4
31/12/1903  21:00:00,000023;-1,278771E-4;31/12/1903  21:00:00,000010;7,539336E-5
31/12/1903  21:00:00,000023;-1,331514E-3;31/12/1903  21:00:00,000010;8,818852E-4
31/12/1903  21:00:00,000023;-1,230907E-4;31/12/1903  21:00:00,000010;-3,216730E-4
31/12/1903  21:00:00,000023;-5,227075E-4;31/12/1903  21:00:00,000010;-7,212112E-4
