Time,Extension,Load,Strain 1,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(%),(MPa)
0.00000,0.00006,25.44935,0.00095,0.09499,1.27333
0.10000,0.00419,26.60822,0.00098,0.09812,1.33132
0.20000,0.01369,31.21037,0.00113,0.11269,1.56158
0.30000,0.02350,35.91279,0.00128,0.12814,1.79686
0.40000,0.03265,42.01132,0.00142,0.14249,2.10200
0.50000,0.04137,46.62240,0.00157,0.15654,2.33271
0.60000,0.04986,50.95687,0.00171,0.17066,2.54958
0.70000,0.05829,55.51690,0.00184,0.18362,2.77773
0.80000,0.06667,59.92615,0.00198,0.19763,2.99835
0.90000,0.07498,64.30696,0.00212,0.21153,3.21754
1.00000,0.08341,68.05497,0.00225,0.22534,3.40506
1.10000,0.09172,72.76870,0.00239,0.23897,3.64091
1.20000,0.10003,77.21494,0.00252,0.25181,3.86337
1.30000,0.10840,81.44242,0.00265,0.26498,4.07489
1.40000,0.11671,85.83090,0.00279,0.27887,4.29447
1.50000,0.12502,89.34416,0.00293,0.29316,4.47025
1.60000,0.13333,93.95553,0.00307,0.30716,4.70097
1.70000,0.14164,97.75982,0.00321,0.32063,4.89132
1.80000,0.14995,102.43560,0.00334,0.33446,5.12527
1.90000,0.15832,106.58881,0.00348,0.34791,5.33307
2.00000,0.16663,110.74356,0.00361,0.36147,5.54095
2.10000,0.17500,114.91891,0.00376,0.37579,5.74986
2.20000,0.18331,118.74952,0.00389,0.38906,5.94152
2.30000,0.19163,120.91089,0.00398,0.39757,6.04966
2.40000,0.19994,125.63328,0.00412,0.41172,6.28594
2.50000,0.20831,129.52928,0.00426,0.42569,6.48087
2.60000,0.21668,132.85974,0.00439,0.43919,6.64751
2.70000,0.22505,136.95956,0.00452,0.45237,6.85264
2.80000,0.23330,141.50116,0.00466,0.46643,7.07987
2.90000,0.24167,144.79613,0.00480,0.47997,7.24473
3.00000,0.25004,149.16958,0.00494,0.49418,7.46355
3.10000,0.25835,153.10098,0.00508,0.50803,7.66026
3.20000,0.26672,157.30532,0.00522,0.52174,7.87062
3.30000,0.27509,161.63329,0.00536,0.53568,8.08716
