waveform;[0];;[1];
t0;31/12/1903  21:00:00,000021;;31/12/1903  21:00:00,000007;
delta t;3,125000E-9;;6,250000E-9;

time[0];Y[0];time[1];Y[1]
31/12/1903  21:00:00,000021;6,409884E-4;31/12/1903  21:00:00,000007;-2,716659E-3
31/12/1903  21:00:00,000021;6,846629E-4;31/12/1903  21:00:00,000007;-6,346462E-3
31/12/1903  21:00:00,000021;7,283371E-4;31/12/1903  21:00:00,000007;-2,579281E-3
31/12/1903  21:00:00,000021;7,720109E-4;31/12/1903  21:00:00,000007;-2,510595E-3
31/12/1903  21:00:00,000021;8,156843E-4;31/12/1903  21:00:00,000007;-2,441909E-3
31/12/1903  21:00:00,000021;8,593574E-4;31/12/1903  21:00:00,000008;-2,373225E-3
31/12/1903  21:00:00,000021;9,030300E-4;31/12/1903  21:00:00,000008;-6,003034E-3
31/12/1903  21:00:00,000021;9,467023E-4;31/12/1903  21:00:00,000008;-5,934352E-3
31/12/1903  21:00:00,000021;9,903743E-4;31/12/1903  21:00:00,000008;-2,167180E-3
31/12/1903  21:00:00,000021;1,034046E-3;31/12/1903  21:00:00,000008;-2,098500E-3
31/12/1903  21:00:00,000021;1,077717E-3;31/12/1903  21:00:00,000008;-2,029823E-3
31/12/1903  21:00:00,000021;1,121388E-3;31/12/1903  21:00:00,000008;-5,659638E-3
31/12/1903  21:00:00,000021;1,165058E-3;31/12/1903  21:00:00,000008;-1,892471E-3
31/12/1903  21:00:00,000021;1,208728E-3;31/12/1903  21:00:00,000008;-5,522289E-3
31/12/1903  21:00:00,000021;-2,767702E-3;31/12/1903  21:00:00,000008;-5,453616E-3
31/12/1903  21:00:00,000021;-2,724033E-3;31/12/1903  21:00:00,000008;-5,384945E-3
31/12/1903  21:00:00,000021;1,339736E-3;31/12/1903  21:00:00,000008;-1,617783E-3
31/12/1903  21:00:00,000021;1,383405E-3;31/12/1903  21:00:00,000008;-1,549114E-3
31/12/1903  21:00:00,000021;1,427073E-3;31/12/1903  21:00:00,000008;-5,178938E-3
31/12/1903  21:00:00,000021;1,470741E-3;31/12/1903  21:00:00,000008;-1,411780E-3
31/12/1903  21:00:00,000021;1,514408E-3;31/12/1903  21:00:00,000008;-5,041607E-3
31/12/1903  21:00:00,000021;1,558075E-3;31/12/1903  21:00:00,000008;-4,972943E-3
31/12/1903  21:00:00,000021;1,601742E-3;31/12/1903  21:00:00,000008;-4,904281E-3
31/12/1903  21:00:00,000021;1,645408E-3;31/12/1903  21:00:00,000008;-1,137128E-3
31/12/1903  21:00:00,000021;1,689074E-3;31/12/1903  21:00:00,000008;-1,068468E-3
31/12/1903  21:00:00,000021;-2,287361E-3;31/12/1903  21:00:00,000008;-4,698302E-3
31/12/1903  21:00:00,000021;1,776404E-3;31/12/1903  21:00:00,000008;-9,311523E-4
31/12/1903  21:00:00,000021;1,820069E-3;31/12/1903  21:00:00,000008;-4,560988E-3
31/12/1903  21:00:00,000021;1,863734E-3;31/12/1903  21:00:00,000008;-7,938417E-4
31/12/1903  21:00:00,000021;-2,112702E-3;31/12/1903  21:00:00,000008;-7,251883E-4
31/12/1903  21:00:00,000021;1,951061E-3;31/12/1903  21:00:00,000008;-6,565362E-4
31/12/1903  21:00:00,000021;-2,025375E-3;31/12/1903  21:00:00,000008;-4,286377E-3
31/12/1903  21:00:00,000021;2,038387E-3;31/12/1903  21:00:00,000008;-4,217728E-3
31/12/1903  21:00:00,000021;2,082050E-3;31/12/1903  21:00:00,000008;-4,149080E-3
31/12/1903  21:00:00,000021;2,125712E-3;31/12/1903  21:00:00,000008;-4,080433E-3
31/12/1903  21:00:00,000021;2,169374E-3;31/12/1903  21:00:00,000008;-4,011787E-3
31/12/1903  21:00:00,000021;2,213035E-3;31/12/1903  21:00:00,000008;-3,943143E-3
31/12/1903  21:00:00,000021;-1,763404E-3;31/12/1903  21:00:00,000008;-3,874500E-3
31/12/1903  21:00:00,000021;-1,719743E-3;31/12/1903  21:00:00,000008;-3,805858E-3
31/12/1903  21:00:00,000021;2,344017E-3;31/12/1903  21:00:00,000008;-3,737217E-3
31/12/1903  21:00:00,000021;2,387677E-3;31/12/1903  21:00:00,000008;-3,668578E-3
31/12/1903  21:00:00,000021;2,431336E-3;31/12/1903  21:00:00,000008;-3,599940E-3
31/12/1903  21:00:00,000021;2,474996E-3;31/12/1903  21:00:00,000008;1,671885E-4
31/12/1903  21:00:00,000021;2,518654E-3;31/12/1903  21:00:00,000008;-3,462668E-3
31/12/1903  21:00:00,000021;-1,457787E-3;31/12/1903  21:00:00,000008;-3,394034E-3
