waveform;[0];;[1];
t0;31/12/1903  21:00:00,000011;;31/12/1903  21:00:00,000011;
delta t;3,125000E-9;;3,125000E-9;

time[0];Y[0];time[1];Y[1]
31/12/1903  21:00:00,000011;4,419335E-6;31/12/1903  21:00:00,000011;-4,250686E-4
31/12/1903  21:00:00,000011;4,384365E-6;31/12/1903  21:00:00,000011;-4,248392E-4
31/12/1903  21:00:00,000011;4,349408E-6;31/12/1903  21:00:00,000011;-4,246097E-4
31/12/1903  21:00:00,000011;4,314463E-6;31/12/1903  21:00:00,000011;-4,243804E-4
31/12/1903  21:00:00,000011;4,279530E-6;31/12/1903  21:00:00,000011;-4,241510E-4
31/12/1903  21:00:00,000011;4,244610E-6;31/12/1903  21:00:00,000011;-4,239217E-4
31/12/1903  21:00:00,000011;4,209702E-6;31/12/1903  21:00:00,000011;-4,236924E-4
31/12/1903  21:00:00,000011;4,174806E-6;31/12/1903  21:00:00,000011;-4,234631E-4
31/12/1903  21:00:00,000011;4,139922E-6;31/12/1903  21:00:00,000011;-4,232338E-4
31/12/1903  21:00:00,000011;4,105051E-6;31/12/1903  21:00:00,000011;-4,230046E-4
31/12/1903  21:00:00,000011;4,070192E-6;31/12/1903  21:00:00,000011;-4,227754E-4
31/12/1903  21:00:00,000011;4,035345E-6;31/12/1903  21:00:00,000011;-4,225462E-4
31/12/1903  21:00:00,000011;4,000510E-6;31/12/1903  21:00:00,000011;-4,223171E-4
31/12/1903  21:00:00,000011;3,965688E-6;31/12/1903  21:00:00,000011;-4,220880E-4
31/12/1903  21:00:00,000011;3,930878E-6;31/12/1903  21:00:00,000011;-4,218589E-4
31/12/1903  21:00:00,000011;3,896080E-6;31/12/1903  21:00:00,000011;-4,216298E-4
31/12/1903  21:00:00,000011;3,861295E-6;31/12/1903  21:00:00,000011;-4,214008E-4
31/12/1903  21:00:00,000011;3,826522E-6;31/12/1903  21:00:00,000011;-4,211718E-4
31/12/1903  21:00:00,000011;3,791761E-6;31/12/1903  21:00:00,000011;-4,209428E-4
31/12/1903  21:00:00,000011;3,757013E-6;31/12/1903  21:00:00,000011;-4,207138E-4
31/12/1903  21:00:00,000011;3,722276E-6;31/12/1903  21:00:00,000011;-4,204849E-4
31/12/1903  21:00:00,000011;3,687552E-6;31/12/1903  21:00:00,000011;-4,202560E-4
31/12/1903  21:00:00,000011;3,652841E-6;31/12/1903  21:00:00,000011;-4,200271E-4
31/12/1903  21:00:00,000011;3,618141E-6;31/12/1903  21:00:00,000011;-4,197983E-4
31/12/1903  21:00:00,000011;3,583454E-6;31/12/1903  21:00:00,000011;-4,195695E-4
31/12/1903  21:00:00,000011;3,548779E-6;31/12/1903  21:00:00,000011;-4,193407E-4
31/12/1903  21:00:00,000011;3,514117E-6;31/12/1903  21:00:00,000011;-4,191119E-4
31/12/1903  21:00:00,000011;3,479466E-6;31/12/1903  21:00:00,000011;-4,188832E-4
31/12/1903  21:00:00,000011;3,444828E-6;31/12/1903  21:00:00,000011;-4,186545E-4
31/12/1903  21:00:00,000011;3,410203E-6;31/12/1903  21:00:00,000011;-4,184258E-4
31/12/1903  21:00:00,000011;3,375589E-6;31/12/1903  21:00:00,000011;-4,181971E-4
31/12/1903  21:00:00,000011;3,340988E-6;31/12/1903  21:00:00,000011;-4,179685E-4
31/12/1903  21:00:00,000011;3,306399E-6;31/12/1903  21:00:00,000011;-4,177399E-4
31/12/1903  21:00:00,000011;3,271822E-6;31/12/1903  21:00:00,000011;-4,175113E-4
31/12/1903  21:00:00,000011;3,237258E-6;31/12/1903  21:00:00,000011;-4,172828E-4
