Time,Extension,Load,Strain 1,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(%),(MPa)
0.00000,0.00006,18.32835,0.00053,0.05320,0.92504
0.10000,0.00430,19.57399,0.00056,0.05648,0.98791
0.20000,0.01393,23.67470,0.00070,0.07046,1.19488
0.30000,0.02356,28.22711,0.00085,0.08548,1.42464
0.40000,0.03265,32.48936,0.00100,0.10004,1.63976
0.50000,0.04143,36.13491,0.00114,0.11415,1.82375
0.60000,0.04986,40.03209,0.00128,0.12783,2.02045
0.70000,0.05829,42.94634,0.00141,0.14112,2.16753
0.80000,0.06667,46.95925,0.00154,0.15433,2.37006
0.90000,0.07498,50.93439,0.00168,0.16789,2.57069
1.00000,0.08329,54.89382,0.00181,0.18124,2.77053
1.10000,0.09172,57.90037,0.00195,0.19495,2.92227
1.20000,0.10003,61.57713,0.00209,0.20851,3.10784
1.30000,0.10834,64.72346,0.00222,0.22217,3.26663
1.40000,0.11671,68.62016,0.00236,0.23622,3.46330
1.50000,0.12508,72.31977,0.00250,0.24955,3.65003
1.60000,0.13339,75.61820,0.00264,0.26421,3.81650
1.70000,0.14164,80.03646,0.00278,0.27793,4.03949
1.80000,0.14995,82.75155,0.00291,0.29110,4.17652
1.90000,0.15832,86.65103,0.00305,0.30549,4.37333
2.00000,0.16657,90.25598,0.00319,0.31926,4.55528
2.10000,0.17494,93.53720,0.00334,0.33400,4.72088
2.20000,0.18331,96.84918,0.00348,0.34761,4.88804
2.30000,0.19157,100.53876,0.00362,0.36178,5.07426
2.40000,0.19994,103.32618,0.00376,0.37625,5.21494
2.50000,0.20837,108.47586,0.00390,0.39049,5.47485
2.60000,0.21668,110.63638,0.00405,0.40450,5.58389
2.70000,0.22499,114.40916,0.00419,0.41873,5.77430
2.80000,0.23330,117.52588,0.00433,0.43326,5.93161
2.90000,0.24161,121.42460,0.00448,0.44787,6.12838
3.00000,0.24998,125.05041,0.00462,0.46235,6.31137
3.10000,0.25841,127.55877,0.00477,0.47708,6.43797
3.20000,0.26672,131.69775,0.00492,0.49157,6.64687
