Time,Extension,Load,Strain 1,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(%),(MPa)
0.00000,0.00006,41.40398,0.00194,0.19415,2.02782
0.10000,0.00269,42.33990,0.00196,0.19586,2.07366
0.20000,0.01238,45.41102,0.00211,0.21062,2.22407
0.30000,0.02278,49.07203,0.00228,0.22813,2.40337
0.40000,0.03229,53.54955,0.00245,0.24488,2.62266
0.50000,0.04125,56.63746,0.00261,0.26050,2.77390
0.60000,0.04980,60.65852,0.00276,0.27563,2.97084
0.70000,0.05823,63.63638,0.00290,0.28950,3.11668
0.80000,0.06667,66.85572,0.00304,0.30436,3.27435
0.90000,0.07498,70.35251,0.00319,0.31864,3.44561
1.00000,0.08329,72.98129,0.00333,0.33315,3.57436
1.10000,0.09172,75.97320,0.00348,0.34768,3.72089
1.20000,0.10009,79.64098,0.00362,0.36210,3.90053
1.30000,0.10834,82.79500,0.00376,0.37610,4.05500
1.40000,0.11671,86.21091,0.00390,0.39044,4.22230
1.50000,0.12508,89.21817,0.00405,0.40467,4.36958
1.60000,0.13339,91.70920,0.00419,0.41905,4.49159
1.70000,0.14164,95.26304,0.00433,0.43290,4.66564
1.80000,0.15001,98.11200,0.00447,0.44742,4.80517
1.90000,0.15832,101.06020,0.00462,0.46154,4.94956
2.00000,0.16663,104.40267,0.00476,0.47594,5.11327
2.10000,0.17500,107.36469,0.00490,0.49006,5.25834
2.20000,0.18325,111.14951,0.00504,0.50392,5.44370
2.30000,0.19157,114.44759,0.00518,0.51840,5.60523
2.40000,0.20000,117.03823,0.00532,0.53229,5.73211
2.50000,0.20837,121.01834,0.00547,0.54700,5.92704
2.60000,0.21668,124.07070,0.00562,0.56196,6.07654
2.70000,0.22499,126.75253,0.00576,0.57587,6.20788
2.80000,0.23330,130.02760,0.00590,0.58973,6.36828
2.90000,0.24161,133.59730,0.00604,0.60413,6.54311
3.00000,0.24998,136.33892,0.00618,0.61801,6.67739
3.10000,0.25841,138.59831,0.00632,0.63224,6.78805
3.20000,0.26672,142.41326,0.00647,0.64653,6.97489
3.30000,0.27503,145.25572,0.00661,0.66110,7.11410
3.40000,0.28340,148.98691,0.00675,0.67534,7.29684
3.50000,0.29165,151.35414,0.00689,0.68941,7.41278
3.60000,0.30002,154.17181,0.00704,0.70424,7.55078
3.70000,0.30833,157.88650,0.00718,0.71750,7.73271
3.80000,0.31670,160.92827,0.00732,0.73228,7.88169
3.90000,0.32508,163.48977,0.00746,0.74633,8.00714
4.00000,0.33339,167.26140,0.00761,0.76089,8.19186
4.10000,0.34164,170.09795,0.00776,0.77567,8.33078
4.20000,0.34995,172.86823,0.00790,0.78999,8.46646
4.30000,0.35826,175.59588,0.00804,0.80439,8.60005
4.40000,0.36663,179.29508,0.00819,0.81871,8.78123
4.50000,0.37500,182.12543,0.00833,0.83295,8.91985
4.60000,0.38331,184.86854,0.00847,0.84744,9.05419
4.70000,0.39162,187.46327,0.00862,0.86166,9.18127
4.80000,0.40005,190.82187,0.00876,0.87627,9.34577
4.90000,0.40836,193.79518,0.00891,0.89087,9.49139
5.00000,0.41667,196.74832,0.00904,0.90439,9.63602
5.10000,0.42510,200.51326,0.00919,0.91884,9.82042
5.20000,0.43329,203.20367,0.00933,0.93275,9.95218
5.30000,0.44161,206.48765,0.00947,0.94729,10.11302
5.40000,0.45010,209.19419,0.00962,0.96240,10.24558
5.50000,0.45829,212.35815,0.00976,0.97635,10.40054
5.60000,0.46666,214.98126,0.00991,0.99109,10.52901
5.70000,0.47509,218.23959,0.01005,1.00521,10.68859
5.80000,0.48328,221.27081,0.01019,1.01939,10.83705
5.90000,0.49159,223.96126,0.01033,1.03328,10.96881
6.00000,0.50002,226.60233,0.01048,1.04768,11.09816
6.10000,0.50827,229.78869,0.01062,1.06222,11.25422
6.20000,0.51664,232.66443,0.01077,1.07650,11.39506
6.30000,0.52507,235.77865,0.01092,1.09217,11.54759
6.40000,0.53332,238.23211,0.01106,1.10635,11.66775
6.50000,0.54169,241.88643,0.01120,1.12045,11.84672
6.60000,0.54994,244.27213,0.01135,1.13521,11.96357
6.70000,0.55825,247.70906,0.01149,1.14851,12.13190
6.80000,0.56674,249.92910,0.01163,1.16339,12.24063
6.90000,0.57506,253.69767,0.01177,1.17731,12.42520
7.00000,0.58331,256.26316,0.01190,1.18994,12.55085
7.10000,0.59174,258.79920,0.01205,1.20469,12.67505
7.20000,0.59993,262.16817,0.01219,1.21878,12.84005
7.30000,0.60824,264.90078,0.01233,1.23273,12.97388
7.40000,0.61667,267.25621,0.01247,1.24714,13.08925
