Time,Extension,Load,Strain 1,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(%),(MPa)
0.00000,0.00000,14.11834,0.00060,0.06007,0.68103
0.10000,0.00407,15.96952,0.00063,0.06313,0.77032
0.20000,0.01381,18.95847,0.00076,0.07626,0.91450
0.30000,0.02344,23.30381,0.00089,0.08936,1.12411
0.40000,0.03265,27.02825,0.00102,0.10243,1.30376
0.50000,0.04137,30.51534,0.00115,0.11473,1.47197
0.60000,0.04992,34.23485,0.00127,0.12749,1.65139
0.70000,0.05829,37.74806,0.00139,0.13888,1.82086
0.80000,0.06667,40.72205,0.00151,0.15121,1.96431
0.90000,0.07498,44.23083,0.00163,0.16323,2.13357
1.00000,0.08335,47.58166,0.00175,0.17504,2.29520
1.10000,0.09172,51.47040,0.00188,0.18761,2.48278
1.20000,0.09997,54.25833,0.00199,0.19908,2.61726
1.30000,0.10840,58.59259,0.00212,0.21163,2.82634
1.40000,0.11665,61.65401,0.00224,0.22372,2.97401
1.50000,0.12502,64.68215,0.00236,0.23633,3.12008
1.60000,0.13339,68.19227,0.00249,0.24913,3.28940
1.70000,0.14164,71.02068,0.00261,0.26096,3.42583
1.80000,0.14995,74.53323,0.00273,0.27297,3.59527
1.90000,0.15838,78.03130,0.00286,0.28581,3.76400
2.00000,0.16663,81.26460,0.00298,0.29817,3.91997
2.10000,0.17500,84.23569,0.00311,0.31075,4.06328
2.20000,0.18337,88.87707,0.00323,0.32314,4.28717
2.30000,0.19169,91.38323,0.00336,0.33585,4.40806
2.40000,0.20000,94.74659,0.00348,0.34816,4.57030
2.50000,0.20837,98.14113,0.00361,0.36084,4.73404
2.60000,0.21674,100.46769,0.00374,0.37367,4.84627
2.70000,0.22499,104.37337,0.00386,0.38629,5.03467
2.80000,0.23336,107.71576,0.00399,0.39943,5.19589
2.90000,0.24173,110.59721,0.00412,0.41205,5.33489
3.00000,0.25004,113.79594,0.00424,0.42436,5.48918
3.10000,0.25835,116.84750,0.00438,0.43787,5.63638
3.20000,0.26672,120.25587,0.00450,0.45031,5.80079
3.30000,0.27503,123.82804,0.00464,0.46353,5.97310
3.40000,0.28334,126.72024,0.00476,0.47569,6.11261
3.50000,0.29165,130.21778,0.00489,0.48904,6.28133
3.60000,0.29996,133.60423,0.00502,0.50234,6.44468
3.70000,0.30821,136.29665,0.00515,0.51464,6.57455
3.80000,0.31659,139.92024,0.00528,0.52791,6.74934
3.90000,0.32502,142.87529,0.00541,0.54115,6.89189
4.00000,0.33333,146.78313,0.00554,0.55388,7.08039
4.10000,0.34164,149.44786,0.00567,0.56732,7.20893
4.20000,0.35001,153.02558,0.00580,0.58004,7.38151
