Time,Extension,Load,Strain 1,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(%),(MPa)
0.00000,0.00006,19.08743,0.00105,0.10494,0.85760
0.10000,0.00419,22.10076,0.00108,0.10829,0.99299
0.20000,0.01381,25.99802,0.00123,0.12266,1.16809
0.30000,0.02356,31.81643,0.00138,0.13801,1.42952
0.40000,0.03270,36.95826,0.00152,0.15241,1.66054
0.50000,0.04143,41.52736,0.00167,0.16663,1.86583
0.60000,0.04986,45.96459,0.00180,0.17981,2.06519
0.70000,0.05823,49.84807,0.00193,0.19322,2.23968
0.80000,0.06673,54.23483,0.00206,0.20644,2.43678
0.90000,0.07498,58.76638,0.00220,0.22010,2.64038
1.00000,0.08335,63.55120,0.00233,0.23342,2.85536
1.10000,0.09178,67.64015,0.00247,0.24672,3.03908
1.20000,0.10003,72.20726,0.00260,0.26019,3.24428
1.30000,0.10840,75.89992,0.00273,0.27339,3.41019
1.40000,0.11677,80.78066,0.00287,0.28720,3.62948
1.50000,0.12502,84.11399,0.00300,0.30039,3.77925
1.60000,0.13339,88.30978,0.00312,0.31206,3.96777
1.70000,0.14170,92.64157,0.00326,0.32572,4.16239
1.80000,0.14995,96.15947,0.00338,0.33845,4.32045
1.90000,0.15832,100.55401,0.00352,0.35184,4.51790
2.00000,0.16657,104.59299,0.00366,0.36557,4.69937
2.10000,0.17482,109.08800,0.00379,0.37916,4.90133
2.20000,0.18325,112.62840,0.00392,0.39246,5.06040
2.30000,0.19157,115.03876,0.00401,0.40129,5.16870
2.40000,0.19994,118.47874,0.00414,0.41441,5.32326
2.50000,0.20837,122.91229,0.00428,0.42783,5.52246
2.60000,0.21668,126.59641,0.00442,0.44167,5.68799
2.70000,0.22499,131.31876,0.00455,0.45496,5.90016
2.80000,0.23336,134.34688,0.00469,0.46874,6.03622
2.90000,0.24167,138.73525,0.00482,0.48174,6.23339
3.00000,0.24998,142.14169,0.00495,0.49539,6.38644
3.10000,0.25841,145.85914,0.00510,0.50956,6.55346
3.20000,0.26672,150.10022,0.00523,0.52269,6.74402
3.30000,0.27497,154.40949,0.00536,0.53644,6.93763
3.40000,0.28340,157.99848,0.00550,0.55020,7.09889
3.50000,0.29177,161.63597,0.00564,0.56385,7.26232
3.60000,0.30002,165.81152,0.00577,0.57728,7.44993
3.70000,0.30833,168.71558,0.00590,0.59019,7.58041
3.80000,0.31665,172.83922,0.00604,0.60411,7.76568
3.90000,0.32502,176.86466,0.00617,0.61736,7.94655
4.00000,0.33327,180.30867,0.00631,0.63132,8.10128
