Time,Extension,Load,Strain 1,Tensile strain,Tensile stress
(sec),(mm),(N),(mm/mm),(%),(MPa)
0.00000,0.00000,8.07465,0.00052,0.05176,0.39811
0.10000,0.00359,9.58710,0.00055,0.05456,0.47268
0.20000,0.01327,12.36132,0.00071,0.07092,0.60946
0.30000,0.02326,16.64971,0.00089,0.08875,0.82089
0.40000,0.03247,19.64941,0.00105,0.10515,0.96879
0.50000,0.04137,23.44653,0.00121,0.12095,1.15600
0.60000,0.04986,26.95078,0.00137,0.13657,1.32878
0.70000,0.05823,30.14408,0.00152,0.15176,1.48622
0.80000,0.06667,33.14258,0.00167,0.16669,1.63406
0.90000,0.07498,36.01686,0.00181,0.18083,1.77577
1.00000,0.08323,39.37687,0.00195,0.19546,1.94143
1.10000,0.09172,42.52178,0.00211,0.21071,2.09649
1.20000,0.10003,45.86081,0.00225,0.22492,2.26111
1.30000,0.10834,49.30561,0.00240,0.24003,2.43096
1.40000,0.11677,52.46095,0.00255,0.25524,2.58653
1.50000,0.12508,54.93541,0.00270,0.26983,2.70853
1.60000,0.13339,58.81324,0.00285,0.28469,2.89972
1.70000,0.14170,61.83070,0.00299,0.29886,3.04849
1.80000,0.14995,64.91976,0.00313,0.31331,3.20079
1.90000,0.15832,67.77468,0.00328,0.32767,3.34155
2.00000,0.16663,70.58868,0.00343,0.34277,3.48029
2.10000,0.17494,74.35702,0.00358,0.35792,3.66609
2.20000,0.18325,77.31780,0.00372,0.37215,3.81206
2.30000,0.19163,80.68138,0.00387,0.38683,3.97790
2.40000,0.20000,83.75077,0.00402,0.40164,4.12923
2.50000,0.20837,87.03617,0.00416,0.41599,4.29122
2.60000,0.21668,90.93042,0.00431,0.43143,4.48322
2.70000,0.22499,92.77416,0.00446,0.44561,4.57412
2.80000,0.23330,96.22522,0.00460,0.46044,4.74427
2.90000,0.24161,99.31647,0.00475,0.47462,4.89668
3.00000,0.24998,102.47286,0.00489,0.48912,5.05230
3.10000,0.25841,105.93142,0.00504,0.50416,5.22283
3.20000,0.26672,108.39968,0.00518,0.51813,5.34452
3.30000,0.27503,111.51420,0.00533,0.53305,5.49808
3.40000,0.28340,114.61214,0.00548,0.54777,5.65082
3.50000,0.29165,117.77392,0.00562,0.56193,5.80671
3.60000,0.30002,121.39012,0.00577,0.57733,5.98500
3.70000,0.30839,124.17918,0.00592,0.59150,6.12251
3.80000,0.31670,126.36463,0.00606,0.60568,6.23026
3.90000,0.32502,129.89526,0.00620,0.62033,6.40433
4.00000,0.33339,132.80516,0.00635,0.63530,6.54780
4.10000,0.34164,135.83564,0.00650,0.64986,6.69722
4.20000,0.35001,138.89415,0.00664,0.66412,6.84801
4.30000,0.35832,141.36458,0.00679,0.67902,6.96982
4.40000,0.36657,144.95092,0.00694,0.69363,7.14664
4.50000,0.37500,147.87640,0.00708,0.70794,7.29087
4.60000,0.38331,151.46739,0.00723,0.72260,7.46792
4.70000,0.39162,154.31590,0.00737,0.73709,7.60837
4.80000,0.40005,156.82037,0.00752,0.75167,7.73184
4.90000,0.40836,160.19710,0.00767,0.76672,7.89833
5.00000,0.41667,163.07571,0.00781,0.78118,8.04026
5.10000,0.42510,165.72403,0.00796,0.79626,8.17083
5.20000,0.43329,169.00951,0.00810,0.81046,8.33282
5.30000,0.44155,172.09437,0.00825,0.82470,8.48491
5.40000,0.45010,174.70390,0.00839,0.83943,8.61357
5.50000,0.45829,177.22163,0.00854,0.85353,8.73771
5.60000,0.46666,181.17736,0.00868,0.86812,8.93274
5.70000,0.47509,183.92373,0.00883,0.88299,9.06814
5.80000,0.48328,186.71156,0.00898,0.89762,9.20560
5.90000,0.49159,189.01757,0.00912,0.91207,9.31929
6.00000,0.50008,192.02217,0.00927,0.92709,9.46743
6.10000,0.50827,195.14461,0.00941,0.94125,9.62138
6.20000,0.51664,198.38628,0.00956,0.95593,9.78120
6.30000,0.52507,200.81894,0.00971,0.97069,9.90114
6.40000,0.53332,203.97645,0.00985,0.98493,10.05682
6.50000,0.54169,206.54474,0.00999,0.99937,10.18345
6.60000,0.55000,209.86157,0.01014,1.01429,10.34698
6.70000,0.55825,213.19254,0.01029,1.02862,10.51121
6.80000,0.56674,215.59210,0.01043,1.04297,10.62952
6.90000,0.57506,218.80625,0.01058,1.05798,10.78799
