waveform;[0];;[1];
t0;31/12/1903  21:00:00,000011;;31/12/1903  21:00:00,000011;
delta t;3,125000E-9;;3,125000E-9;

time[0];Y[0];time[1];Y[1]
31/12/1903  21:00:00,000011;4,419335E-6;31/12/1903  21:00:00,000011;-3,549311E-4
31/12/1903  21:00:00,000011;4,384365E-6;31/12/1903  21:00:00,000011;-3,547475E-4
31/12/1903  21:00:00,000011;4,349408E-6;31/12/1903  21:00:00,000011;-3,545638E-4
31/12/1903  21:00:00,000011;4,314463E-6;31/12/1903  21:00:00,000011;-3,543802E-4
31/12/1903  21:00:00,000011;4,279530E-6;31/12/1903  21:00:00,000011;-3,541967E-4
31/12/1903  21:00:00,000011;4,244610E-6;31/12/1903  21:00:00,000011;-3,540131E-4
31/12/1903  21:00:00,000011;4,209702E-6;31/12/1903  21:00:00,000011;-3,538296E-4
31/12/1903  21:00:00,000011;4,174806E-6;31/12/1903  21:00:00,000011;-3,536460E-4
31/12/1903  21:00:00,000011;4,139922E-6;31/12/1903  21:00:00,000011;-3,534625E-4
31/12/1903  21:00:00,000011;4,105051E-6;31/12/1903  21:00:00,000011;-3,532791E-4
31/12/1903  21:00:00,000011;4,070192E-6;31/12/1903  21:00:00,000011;-3,530956E-4
31/12/1903  21:00:00,000011;4,035345E-6;31/12/1903  21:00:00,000011;-3,529122E-4
31/12/1903  21:00:00,000011;4,000510E-6;31/12/1903  21:00:00,000011;-3,527288E-4
31/12/1903  21:00:00,000011;3,965688E-6;31/12/1903  21:00:00,000011;-3,525454E-4
31/12/1903  21:00:00,000011;3,930878E-6;31/12/1903  21:00:00,000011;-3,523620E-4
31/12/1903  21:00:00,000011;3,896080E-6;31/12/1903  21:00:00,000011;-3,521786E-4
31/12/1903  21:00:00,000011;3,861295E-6;31/12/1903  21:00:00,000011;-3,519953E-4
31/12/1903  21:00:00,000011;3,826522E-6;31/12/1903  21:00:00,000011;-3,518120E-4
31/12/1903  21:00:00,000011;3,791761E-6;31/12/1903  21:00:00,000011;-3,516287E-4
31/12/1903  21:00:00,000011;3,757013E-6;31/12/1903  21:00:00,000011;-3,514455E-4
31/12/1903  21:00:00,000011;3,722276E-6;31/12/1903  21:00:00,000011;-3,512622E-4
31/12/1903  21:00:00,000011;3,687552E-6;31/12/1903  21:00:00,000011;-3,510790E-4
31/12/1903  21:00:00,000011;3,652841E-6;31/12/1903  21:00:00,000011;-3,508958E-4
31/12/1903  21:00:00,000011;3,618141E-6;31/12/1903  21:00:00,000011;-3,507126E-4
31/12/1903  21:00:00,000011;3,583454E-6;31/12/1903  21:00:00,000011;-3,505295E-4
31/12/1903  21:00:00,000011;3,548779E-6;31/12/1903  21:00:00,000011;-3,503463E-4
31/12/1903  21:00:00,000011;3,514117E-6;31/12/1903  21:00:00,000011;-3,501632E-4
31/12/1903  21:00:00,000011;3,479466E-6;31/12/1903  21:00:00,000011;-3,499801E-4
31/12/1903  21:00:00,000011;3,444828E-6;31/12/1903  21:00:00,000011;-3,497971E-4
31/12/1903  21:00:00,000011;3,410203E-6;31/12/1903  21:00:00,000011;-3,496140E-4
31/12/1903  21:00:00,000011;3,375589E-6;31/12/1903  21:00:00,000011;-3,494310E-4
31/12/1903  21:00:00,000011;3,340988E-6;31/12/1903  21:00:00,000011;-3,492480E-4
31/12/1903  21:00:00,000011;3,306399E-6;31/12/1903  21:00:00,000011;-3,490650E-4
31/12/1903  21:00:00,000011;3,271822E-6;31/12/1903  21:00:00,000011;-3,488820E-4
31/12/1903  21:00:00,000011;3,237258E-6;31/12/1903  21:00:00,000011;-3,486991E-4
31/12/1903  21:00:00,000011;3,202706E-6;31/12/1903  21:00:00,000011;-3,485162E-4
31/12/1903  21:00:00,000011;3,168166E-6;31/12/1903  21:00:00,000011;-3,483333E-4
31/12/1903  21:00:00,000011;3,133639E-6;31/12/1903  21:00:00,000011;-3,481504E-4
31/12/1903  21:00:00,000011;3,099123E-6;31/12/1903  21:00:00,000011;-3,479675E-4
31/12/1903  21:00:00,000011;3,064620E-6;31/12/1903  21:00:00,000011;-3,477847E-4
31/12/1903  21:00:00,000011;3,030130E-6;31/12/1903  21:00:00,000011;-3,476019E-4
31/12/1903  21:00:00,000011;2,995651E-6;31/12/1903  21:00:00,000011;-3,474191E-4
31/12/1903  21:00:00,000011;2,961185E-6;31/12/1903  21:00:00,000011;-3,472363E-4
31/12/1903  21:00:00,000011;2,926731E-6;31/12/1903  21:00:00,000011;-3,470536E-4
31/12/1903  21:00:00,000011;2,892290E-6;31/12/1903  21:00:00,000011;-3,468709E-4
31/12/1903  21:00:00,000011;2,857861E-6;31/12/1903  21:00:00,000011;-3,466882E-4
31/12/1903  21:00:00,000011;2,823444E-6;31/12/1903  21:00:00,000011;-3,465055E-4
31/12/1903  21:00:00,000011;2,789039E-6;31/12/1903  21:00:00,000011;-3,463228E-4
31/12/1903  21:00:00,000011;2,754646E-6;31/12/1903  21:00:00,000011;-3,461402E-4
31/12/1903  21:00:00,000011;2,720266E-6;31/12/1903  21:00:00,000011;-3,459575E-4
31/12/1903  21:00:00,000011;2,685898E-6;31/12/1903  21:00:00,000011;-3,457749E-4
31/12/1903  21:00:00,000011;2,651543E-6;31/12/1903  21:00:00,000011;-3,455924E-4
31/12/1903  21:00:00,000011;2,617200E-6;31/12/1903  21:00:00,000011;-3,454098E-4
31/12/1903  21:00:00,000011;2,582868E-6;31/12/1903  21:00:00,000011;-3,452273E-4
31/12/1903  21:00:00,000011;2,548550E-6;31/12/1903  21:00:00,000011;-3,450448E-4
31/12/1903  21:00:00,000011;2,514243E-6;31/12/1903  21:00:00,000011;-3,448623E-4
31/12/1903  21:00:00,000011;2,479949E-6;31/12/1903  21:00:00,000011;-3,446798E-4
31/12/1903  21:00:00,000011;2,445667E-6;31/12/1903  21:00:00,000011;-3,444974E-4
31/12/1903  21:00:00,000011;2,411398E-6;31/12/1903  21:00:00,000011;-3,443149E-4
31/12/1903  21:00:00,000011;2,377140E-6;31/12/1903  21:00:00,000011;-3,441325E-4
31/12/1903  21:00:00,000011;2,342895E-6;31/12/1903  21:00:00,000011;-3,439501E-4
31/12/1903  21:00:00,000011;2,308662E-6;31/12/1903  21:00:00,000011;-3,437678E-4
31/12/1903  21:00:00,000011;2,274442E-6;31/12/1903  21:00:00,000011;-3,435854E-4
31/12/1903  21:00:00,000011;2,240234E-6;31/12/1903  21:00:00,000011;-3,434031E-4
31/12/1903  21:00:00,000011;2,206038E-6;31/12/1903  21:00:00,000011;-3,432208E-4
31/12/1903  21:00:00,000011;2,171854E-6;31/12/1903  21:00:00,000011;-3,430385E-4
31/12/1903  21:00:00,000011;2,137682E-6;31/12/1903  21:00:00,000011;-3,428563E-4
31/12/1903  21:00:00,000011;2,103523E-6;31/12/1903  21:00:00,000011;-3,426741E-4
31/12/1903  21:00:00,000011;2,069377E-6;31/12/1903  21:00:00,000011;-3,424918E-4
31/12/1903  21:00:00,000011;2,035242E-6;31/12/1903  21:00:00,000011;-3,423096E-4
31/12/1903  21:00:00,000011;2,001120E-6;31/12/1903  21:00:00,000011;-3,421275E-4
31/12/1903  21:00:00,000011;1,967010E-6;31/12/1903  21:00:00,000011;-3,419453E-4
