waveform;[0];;[1];
t0;31/12/1903  21:00:00,000011;;31/12/1903  21:00:00,000011;
delta t;3,125000E-9;;3,125000E-9;

time[0];Y[0];time[1];Y[1]
31/12/1903  21:00:00,000011;4,419335E-6;31/12/1903  21:00:00,000011;-4,207205E-4
31/12/1903  21:00:00,000011;4,384365E-6;31/12/1903  21:00:00,000011;-4,204933E-4
31/12/1903  21:00:00,000011;4,349408E-6;31/12/1903  21:00:00,000011;-4,202661E-4
31/12/1903  21:00:00,000011;4,314463E-6;31/12/1903  21:00:00,000011;-4,200390E-4
31/12/1903  21:00:00,000011;4,279530E-6;31/12/1903  21:00:00,000011;-4,198118E-4
31/12/1903  21:00:00,000011;4,244610E-6;31/12/1903  21:00:00,000011;-4,195847E-4
31/12/1903  21:00:00,000011;4,209702E-6;31/12/1903  21:00:00,000011;-4,193576E-4
31/12/1903  21:00:00,000011;4,174806E-6;31/12/1903  21:00:00,000011;-4,191306E-4
31/12/1903  21:00:00,000011;4,139922E-6;31/12/1903  21:00:00,000011;-4,189036E-4
31/12/1903  21:00:00,000011;4,105051E-6;31/12/1903  21:00:00,000011;-4,186766E-4
31/12/1903  21:00:00,000011;4,070192E-6;31/12/1903  21:00:00,000011;-4,184496E-4
31/12/1903  21:00:00,000011;4,035345E-6;31/12/1903  21:00:00,000011;-4,182226E-4
31/12/1903  21:00:00,000011;4,000510E-6;31/12/1903  21:00:00,000011;-4,179957E-4
31/12/1903  21:00:00,000011;3,965688E-6;31/12/1903  21:00:00,000011;-4,177688E-4
31/12/1903  21:00:00,000011;3,930878E-6;31/12/1903  21:00:00,000011;-4,175420E-4
31/12/1903  21:00:00,000011;3,896080E-6;31/12/1903  21:00:00,000011;-4,173151E-4
31/12/1903  21:00:00,000011;3,861295E-6;31/12/1903  21:00:00,000011;-4,170883E-4
31/12/1903  21:00:00,000011;3,826522E-6;31/12/1903  21:00:00,000011;-4,168615E-4
31/12/1903  21:00:00,000011;3,791761E-6;31/12/1903  21:00:00,000011;-4,166348E-4
31/12/1903  21:00:00,000011;3,757013E-6;31/12/1903  21:00:00,000011;-4,164081E-4
31/12/1903  21:00:00,000011;3,722276E-6;31/12/1903  21:00:00,000011;-4,161814E-4
31/12/1903  21:00:00,000011;3,687552E-6;31/12/1903  21:00:00,000011;-4,159547E-4
31/12/1903  21:00:00,000011;3,652841E-6;31/12/1903  21:00:00,000011;-4,157280E-4
31/12/1903  21:00:00,000011;3,618141E-6;31/12/1903  21:00:00,000011;-4,155014E-4
31/12/1903  21:00:00,000011;3,583454E-6;31/12/1903  21:00:00,000011;-4,152748E-4
31/12/1903  21:00:00,000011;3,548779E-6;31/12/1903  21:00:00,000011;-4,150483E-4
31/12/1903  21:00:00,000011;3,514117E-6;31/12/1903  21:00:00,000011;-4,148217E-4
31/12/1903  21:00:00,000011;3,479466E-6;31/12/1903  21:00:00,000011;-4,145952E-4
31/12/1903  21:00:00,000011;3,444828E-6;31/12/1903  21:00:00,000011;-4,143687E-4
31/12/1903  21:00:00,000011;3,410203E-6;31/12/1903  21:00:00,000011;-4,141423E-4
31/12/1903  21:00:00,000011;3,375589E-6;31/12/1903  21:00:00,000011;-4,139158E-4
31/12/1903  21:00:00,000011;3,340988E-6;31/12/1903  21:00:00,000011;-4,136894E-4
31/12/1903  21:00:00,000011;3,306399E-6;31/12/1903  21:00:00,000011;-4,134630E-4
31/12/1903  21:00:00,000011;3,271822E-6;31/12/1903  21:00:00,000011;-4,132367E-4
31/12/1903  21:00:00,000011;3,237258E-6;31/12/1903  21:00:00,000011;-4,130104E-4
31/12/1903  21:00:00,000011;3,202706E-6;31/12/1903  21:00:00,000011;-4,127841E-4
31/12/1903  21:00:00,000011;3,168166E-6;31/12/1903  21:00:00,000011;-4,125578E-4
31/12/1903  21:00:00,000011;3,133639E-6;31/12/1903  21:00:00,000011;-4,123315E-4
31/12/1903  21:00:00,000011;3,099123E-6;31/12/1903  21:00:00,000011;-4,121053E-4
31/12/1903  21:00:00,000011;3,064620E-6;31/12/1903  21:00:00,000011;-4,118791E-4
